,mass_1,mass_2,dec,ra,time_jitter,phase,geocent_time,a_1,a_2,tilt_1,tilt_2,phi_12,phi_jl,theta_jn,psi,luminosity_distance,log_likelihood,log_prior,reference_frequency,waveform_approximant,minimum_frequency,H1_log_likelihood,L1_log_likelihood,V1_log_likelihood,H1_matched_filter_snr,H1_optimal_snr,L1_matched_filter_snr,L1_optimal_snr,V1_matched_filter_snr,V1_optimal_snr,chirp_mass,total_mass,symmetric_mass_ratio,mass_ratio,iota,spin_1x,spin_1y,spin_1z,spin_2x,spin_2y,spin_2z,phi_1,phi_2,chi_eff,chi_1_in_plane,chi_2_in_plane,chi_p,cos_tilt_1,cos_tilt_2,redshift,comoving_distance,mass_1_source,mass_2_source,chirp_mass_source,total_mass_source
105,22.277074693009965,42.37317835556516,-1.192223515747601,1.3905095323471721,6.565928716587943e-05,1.3,1126259642.4118052,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,573.9422203417815,-2.7041482702794886,100.0,IMRPhenomPv2,20.0,261.2903629736367,155.77600079357572,144.8457075043573,(23.13045561341368+0.20967744235270794j),22.372904261519032,(18.091269253218893-0.7303194107426789j),18.18194897369005,(17.372161073615622+1.6914941016138383j),18.035997478748882,26.476189170214223,64.65025304857512,0.22584409710658296,1.9020979612220312,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,18.87795337814122,35.90771663260698,22.436350897677894,54.7856700107482
106,42.25089394008761,22.463088060172765,-1.2055360668450035,1.4040871100842114,-9.818136614315418e-05,1.3,1126259642.411521,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,573.9454796719875,-2.7382807382475063,100.0,IMRPhenomPv2,20.0,260.47369513120435,158.22531661000272,143.21610834224668,(23.098686514511595+1.0988933997465113j),22.66534741578542,(18.128527264956084+0.6157071705624918j),18.348146180938745,(17.306373617452113-0.043275384474048745j),18.178821277317333,26.557279989933782,64.71398200026037,0.22662567686442547,0.5316594742829762,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.80409084124655,19.035584113837064,22.505068569776082,54.839674955083616
107,42.37697721692529,22.170003034700684,-1.2231012759736692,1.3878294222879735,0.00021573424311724723,1.3,1126259642.4113307,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,573.9725644026377,-2.785459962118437,100.0,IMRPhenomPv2,20.0,262.5165382967498,156.29185474216146,143.13382783992267,(23.178281500378382-0.7924297303690417j),22.575458222452408,(18.033102255690583+0.47536827724230196j),18.239333737028176,(17.286417108462338-0.9713754391984804j),18.26949102584715,26.40962597961042,64.54698025162597,0.22549860998430676,0.5231615016147501,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.91093584916188,18.787219123238486,22.37994417344524,54.69815497240036
108,22.063906353974485,42.46435034268323,-1.2039639211390145,1.3721447517033771,9.603509765741456e-05,1.3,1126259642.4117491,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.0230404333412,-2.734179357025684,100.0,IMRPhenomPv2,20.0,261.71792988108876,156.15728503563952,144.1174667071861,(23.156036290584787-0.31537611875510446j),22.25285593997249,(18.008817858338986-0.17715193000664342j),18.06789347405274,(17.27378288979939+2.563731709242467j),18.122154449966647,26.367815270733498,64.52825669665772,0.22501269702095017,1.9246070782490388,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,18.697311080107795,35.98497724899964,22.344513102545555,54.68228832910744
109,22.128011776346092,42.42181102501813,-1.2140458783678947,1.3611725632515412,-9.535506749988707e-05,1.3,1126259642.4115095,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.0286969052188,-2.7608213259125938,100.0,IMRPhenomPv2,20.0,262.1687881040714,156.76920265819695,143.06035115865473,(23.162890355343183-1.1288708352987178j),22.303395424994317,(18.047351390837648+0.0028173093161208964j),18.086009012228146,(17.296771034497073+2.3590192291046552j),18.27521568169556,26.39611115067504,64.54982280136423,0.2252897795642778,1.917109022436677,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,18.75163505179143,35.94892874322919,22.3684914888324,54.70056379502063
110,42.29070654446278,22.376980987618005,-1.231483908883991,1.3759111970168776,1.2261659338665056e-05,1.3,1126259642.411188,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.0340618332801,-2.808897038046754,100.0,IMRPhenomPv2,20.0,262.3774493567012,156.71995408776752,142.90634114605666,(23.17590741297059+0.3811085022261916j),22.678375728377187,(17.979867730014718+2.076335248366098j),18.3099898240299,(17.331277467163535+0.7418230989796215j),18.466584410059365,26.514924451603395,64.66768753208078,0.22629333943702915,0.5291228928533442,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.83782868607645,18.962615587959338,22.4691758015861,54.80044427403578
111,42.52417967730631,22.368104092062005,-1.2265235196659572,1.3734696457971975,0.00016570567794224297,1.3,1126259642.4112585,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.0585023170214,-2.794953513381741,100.0,IMRPhenomPv2,20.0,259.0390588333209,157.33802633623665,145.6510576586003,(22.994628919572943-2.34961689028734j),22.636970562169868,(18.105031877372497-0.3924666310581334j),18.29603519846714,(17.423823901764862-0.4684468173954065j),18.447851066660167,26.5778875759965,64.8922837693683,0.22588063621266075,0.5260090673541927,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,36.03567759476874,18.95509316310068,22.522531771488563,54.99077075786942
112,22.54292282768163,42.31172289671624,-1.1891003689101367,1.3847557563756685,0.00011238258726889964,1.3,1126259642.4117157,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.0637545873332,-2.696331926236179,100.0,IMRPhenomPv2,20.0,260.3202399905951,158.79014627991432,142.92300923660972,(23.098045703766935-0.2784878811816333j),22.43917720581116,(18.14214607000586-1.213999977721931j),18.257744552331367,(17.281873588278877+2.312909796966675j),18.138794283983422,26.62528971950235,64.85464572439787,0.22677164554808496,1.8769404136343613,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,19.103237386977995,35.85563828286987,22.562701114522106,54.95887566984786
113,22.480308845050057,42.39592769325101,-1.2280891164869334,1.3574644250871928,1.3148492791781709e-05,1.3,1126259642.4111595,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.0783180631282,-2.7993307504423894,100.0,IMRPhenomPv2,20.0,258.82551538895643,159.09544117238067,144.12700128665523,(23.035236985384532-1.830024733494942j),22.595385458026485,(18.16747738878638+0.384326839311804j),18.276308457344797,(17.359013058356968+1.4185155687418836j),18.559705411264012,26.610848351824526,64.87623653830107,0.22644102867585417,1.8859139340777418,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,19.050177285450864,35.92699478928308,22.55046326599417,54.97717207473394
114,22.28027541053374,42.3247116934989,-1.2201951362679078,1.389257571532293,-0.00021194129588521064,1.3,1126259642.4114056,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.0907929754784,-2.7774774043143173,100.0,IMRPhenomPv2,20.0,261.8800202732575,155.85706953310526,144.32347098622458,(23.160420462941897+0.7124547290446633j),22.61145016243747,(18.002524404387323+1.4183992216896288j),18.276172719705013,(17.366394672394676+0.32437880821204795j),18.284984685864618,26.464002519264973,64.60498710403263,0.2259344598254113,1.8996493945262671,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,18.88066571793552,35.866645199329064,22.426023732570897,54.74731091726458
115,42.23195864516043,22.33325737576422,-1.2074835012181238,1.3997860157933963,-0.00011392962689226675,1.3,1126259642.4114919,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.1038267749424,-2.743388043489605,100.0,IMRPhenomPv2,20.0,261.97462166994467,157.317327368547,142.7815179795427,(23.174158470955426+0.7992115660353855j),22.583720798572607,(18.08331133129713+0.5886985887693584j),18.281982365624312,(17.265880515707824-0.09888010199559673j),18.153977198067853,26.4701410245435,64.56521602092465,0.22625390197712977,0.5288236229678989,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.78804476608801,18.92556349214001,22.43122560122091,54.713608258228014
116,22.31645081712536,42.326118785900235,-1.2081852519871168,1.4037213629606802,-9.419171805131012e-05,1.3,1126259642.4114935,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.11563082596,-2.7452357863562424,100.0,IMRPhenomPv2,20.0,261.436828044488,157.59152941413723,143.05694310916854,(23.159713499585003-0.10965964027377965j),22.6168809486049,(18.103444894385788-0.14882155534701486j),18.300316584349797,(17.248138209227378-1.1638931511743837j),18.145346349012147,26.487222585370525,64.64256960302559,0.22604575155179849,1.8966330772194164,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,18.911321342539868,35.86783759218662,22.445700792122864,54.77915893472648
117,22.167627711295125,42.355849750569064,-1.1855858461202697,1.3905023859068295,0.0002345405900057934,1.3,1126259642.4118533,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.1291751956126,-2.6876200926791567,100.0,IMRPhenomPv2,20.0,262.0739321247715,155.16264273931463,144.86230581148163,(23.174599771018602-0.6482998028806896j),22.25502285689369,(17.950032767391118-1.7573207997367777j),18.112117095922144,(17.37343376777582+1.249780252630621j),17.925691765547253,26.40195082693217,64.52347746186419,0.22552624415559872,1.910707374835034,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,18.78520623576892,35.893032092480745,22.373440124936767,54.67823832824966
118,42.35360099430423,22.362395147431865,-1.2161261421464828,1.374654166301775,-0.00014635265139673048,1.3,1126259642.4114094,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.1321045501105,-2.7664207758010937,100.0,IMRPhenomPv2,20.0,261.5398884100301,156.99655721371178,143.56533456022643,(23.16707820839176-0.3492374689707713j),22.52681225351907,(18.120032905295528+0.5450025452447925j),18.241594724192908,(17.362996211804536+1.467364776183324j),18.341861691916197,26.52423498620012,64.7159961417361,0.22614416018806083,0.527992770920215,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.89112646005318,18.950255311091325,22.477065699181036,54.841381771144505
119,42.20792344319723,22.42355404508986,-1.1809246391161679,1.397313235901434,0.00022705895158210536,1.3,1126259642.4118106,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.1432386558298,-2.6762005546919303,100.0,IMRPhenomPv2,20.0,261.46460618393496,157.63524939131273,143.01302375576256,(23.173686772528814+0.4739183879329478j),22.378935168413967,(18.05084028322494-1.2457377115534163j),18.21948093499921,(17.28313759905782+1.6104682708943114j),17.95644439961349,26.51979993757369,64.63147748828709,0.22657410108402606,0.5312640901480769,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.767676947227216,19.002082350079007,22.47330736724772,54.76975929730622
120,42.416624891486265,22.376749220993748,-1.1914168119585986,1.3930325173967395,9.148585831273868e-05,1.3,1126259642.4118185,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.1560582002031,-2.7021225260144197,100.0,IMRPhenomPv2,20.0,259.98406459298434,156.67321895232945,145.46844193756976,(23.036267928729373+0.12242012968379036j),22.439783133745998,(18.11288875021108-0.915851768525576j),18.235190341371727,(17.397195224455885+1.564120844342292j),18.0655155365955,26.55178621758082,64.79337411248001,0.22608508390727633,0.5275466701615182,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.944533929799846,18.96241918517362,22.50041305823435,54.90695311497346
121,22.48226096095881,42.33261450197389,-1.1834036411100455,1.3921944853543355,0.0001589805397350212,1.3,1126259642.4118636,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.1646466528587,-2.6822549426521283,100.0,IMRPhenomPv2,20.0,260.57126574170036,156.87121822609006,144.6919987335235,(23.063344542798347+0.4036827343412286j),22.409913902893003,(18.13631337305121-1.1483157791195893j),18.243959759484312,(17.2976435442817+2.3428445956691037j),18.032989309053203,26.593414794321237,64.8148754629327,0.22655084922808705,1.8829340418868847,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,19.051831540043178,35.87334216704153,22.53568978741597,54.92517370708471
122,22.63846801281063,42.246876557777554,-1.2137598142272945,1.372938295635624,0.0001591095347226514,1.3,1126259642.411302,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.1674683885761,-2.7600541106032344,100.0,IMRPhenomPv2,20.0,260.2841941151201,159.42067680179235,142.43223723485107,(23.085044587982356-0.33582009126431006j),22.626980109331058,(18.187961509745737+0.45420903238506577j),18.333626181664084,(17.256086366799547+1.898970226341668j),18.44061708951377,26.66586405979276,64.88534457058819,0.22716865629445607,1.8661543940990593,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,19.184203922092102,35.80068644650458,22.597084466686002,54.98489036859668
123,42.53141369199061,22.10109877777682,-1.2312585470365827,1.3666539833448168,0.00022651388018853075,1.3,1126259642.4112391,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.1762840473955,-2.808258782228605,100.0,IMRPhenomPv2,20.0,261.5313788523186,154.75590688404415,145.8588733433994,(23.021258811181703-2.7807637206458398j),22.496497548939416,(18.04000608387733-0.2914068483086953j),18.174815814775055,(17.40140737091604-0.6997153183402561j),18.392602564240494,26.410948760677634,64.63251246976742,0.2250202519765106,0.5196417626235367,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,36.041807815806685,18.728828541544548,22.381065119514705,54.77063635735123
124,22.605128334440373,42.23366989122728,-1.2039148440852627,1.3770533983685125,-0.0001529486193644823,1.3,1126259642.4113853,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.1925924191634,-2.734051635902616,100.0,IMRPhenomPv2,20.0,260.92907816637955,159.32777751809627,141.9053765614831,(23.072029973833047-1.0577916686296993j),22.544811480140616,(18.151335500277053-0.7536559026839226j),18.29787855020244,(17.264296921516436+1.4607178752018455j),18.32366623733118,26.641120535453876,64.83879822566766,0.22708888850165249,1.8683225003806572,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,19.15595133944428,35.78949490368073,22.576116403988483,54.94544624312502
125,22.329168651494335,42.458758769418765,-1.2254529545111152,1.3549666579262223,0.00010519062038018761,1.3,1126259642.4112928,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.21203325858,-2.791972729368161,100.0,IMRPhenomPv2,20.0,258.7441575905085,158.55792017425628,144.8795954502045,(23.096113343226996-1.7006414568941637j),22.481282101599295,(18.126300231393824+0.33592433249753867j),18.19623342479676,(17.354479553158036+1.9748261485368983j),18.485062225504297,26.534144587407567,64.78792742091309,0.22586642289497724,1.9014930395349625,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,18.92209864106748,35.98023885938378,22.485463255510496,54.90233750045125
126,22.293917154121328,42.49485750140022,-1.2009153374863795,1.3871981020267905,0.00010802573376946,1.3,1126259642.4116166,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.2120450124266,-2.7262808895822763,100.0,IMRPhenomPv2,20.0,258.96891221719056,157.28154553580387,145.93122702452854,(23.02986766055604-2.1348044415090373j),22.449811039452538,(18.02974334102062-1.9900203849674964j),18.21667179182183,(17.440410931258516-0.19251845996123304j),18.14291291328999,26.522453878152252,64.78877465552155,0.22569567026801252,1.9061189295549381,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,18.892225952077208,36.01082950868343,22.47555635941572,54.90305546076064
127,22.16617633911074,42.390289230986454,-1.215834309620684,1.3663364925600117,-0.0002243618481530738,1.3,1126259642.4114068,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.2187431162334,-2.7656330950635626,100.0,IMRPhenomPv2,20.0,260.7264985499862,156.92252741617023,144.53935693760053,(23.118659262325473-1.6674577142752947j),22.370348026050905,(18.055161322012417-0.3535120492310235j),18.126951254934067,(17.370696355715797+1.175531501316611j),18.286005241531026,26.411091462614912,64.5564655700972,0.22546424194725143,1.912386177141053,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,18.78397631950708,35.92221666517022,22.38118604744425,54.7061929846773
128,22.56141004108926,42.29638768431188,-1.1841740159037577,1.4021445825274321,0.00016799238794091642,1.3,1126259642.4117343,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.2267052040324,-2.684145150327235,100.0,IMRPhenomPv2,20.0,259.10819218858205,158.52749990477542,144.5606531960037,(23.07487083584093-0.4293819459502085j),22.521496953865245,(18.086592211022218-1.8671667309541473j),18.313806633532508,(17.349399708274806+0.3926015170069312j),18.03482818679539,26.632336559886447,64.85779772540114,0.22685331026389852,1.8747227060401328,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,19.118903750610134,35.84264297586467,22.568672721030925,54.96154672647481
129,42.39414864207339,22.136276070645742,-1.1940218544770242,1.3819145443908525,0.00012384562346339477,1.3,1126259642.411836,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.2540406985817,-2.708681322686103,100.0,IMRPhenomPv2,20.0,261.7781363611328,155.468710681398,144.97684790894635,(23.159570189279535+0.12823241671348976j),22.25933862300594,(18.032898744982223-0.5585768755529852j),18.096659742150923,(17.29170736777093+2.4170728010680045j),18.02419808241055,26.393281128895865,64.53042471271914,0.22536238685968932,0.5221540420009037,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.925487192542874,18.75863834843796,22.366093282607274,54.68412554098084
130,42.32664462138084,22.515633573670456,-1.196376276347823,1.3957965698689065,6.703061092113057e-05,1.3,1126259642.411647,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.2594105945712,-2.7146522361835563,100.0,IMRPhenomPv2,20.0,258.7435242733578,158.81263945206018,144.67288663923304,(23.06829216313639+0.20062883549192304j),22.56531129576953,(18.16314265998275-0.5670803937303985j),18.31363653918217,(17.379155767211607+0.9383641890671497j),18.154507757672366,26.612590748797043,64.84227819505129,0.22666344425106008,0.5319494085835694,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.86828319367713,19.08011203178453,22.551939801368167,54.94839522546166
131,42.44475191856543,22.050553976211752,-1.2075187683889683,1.3840055454868987,7.188639296061648e-05,1.3,1126259642.4116867,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.2629486072183,-2.7434808104333213,100.0,IMRPhenomPv2,20.0,261.29403198227567,155.56288270651578,145.37567374540563,(23.143348139758718-0.10093009265612395j),22.353332565573506,(17.982657217089752+0.04675128201078555j),18.11891826574325,(17.409287194599642+1.092639665975866j),18.10247301616987,26.353632242499103,64.49530589477718,0.22500247247897984,0.519511906172004,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.968369227440284,18.685996059245955,22.33249417504006,54.654365286686236
132,42.53975927826405,22.313056266549943,-1.224141333581546,1.3743627793844102,0.00022520205121144478,1.3,1126259642.411411,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.3033956750638,-2.78833439844876,100.0,IMRPhenomPv2,20.0,259.2295293832369,157.121569865326,145.92193653104812,(23.04735867341119-0.9853056973841443j),22.592848696667467,(18.01660999193633+0.464379118903414j),18.267358193084682,(17.459012328445148+0.7313771443199026j),18.4016768044173,26.547686844016983,64.85281554481399,0.22568173799126096,0.5245223914078643,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,36.04888000058653,18.90844474548278,22.496939182777894,54.95732474606931
133,22.527572940370252,42.263970802434606,-1.1892975883404697,1.408515852151083,8.913535856726226e-05,1.3,1126259642.4117477,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.3110456251242,-2.6968234191508627,100.0,IMRPhenomPv2,20.0,259.72663546342557,158.77824237674304,143.7758076510481,(23.01276991639839+1.2159938108284698j),22.587865276807328,(18.16380515710692-0.37201097282084133j),18.33663745820063,(17.354201549957093+0.5995251491093607j),18.043111696097426,26.60156306172835,64.79154374280486,0.22680260935318977,1.8760996097673706,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,19.090229644219256,35.815172385889234,22.542594760997275,54.90540203010849
134,42.38544859818463,22.22453818703564,-1.2363967262357056,1.3657139255156021,1.6959746848018635e-05,1.3,1126259642.411194,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.333161984107,-2.822925764855639,100.0,IMRPhenomPv2,20.0,262.2381308779306,155.81337677968685,144.25139490740906,(23.189193865048594-0.2511570725314127j),22.589880287152667,(17.923478305949+2.010587038594269j),18.23439408272943,(17.383590222061624+0.9643908221496464j),18.481808580244913,26.446596377596553,64.60998678522027,0.22565773512677795,0.5243435877658145,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.91811463464723,18.833433093314735,22.411273486614554,54.75154772796197
135,22.109162649245114,42.449773721469384,-1.2297177879700165,1.3639318357984878,0.0002140725294723066,1.3,1126259642.4112992,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.3517604300911,-2.803907375809234,100.0,IMRPhenomPv2,20.0,262.42414455196564,154.97535098071262,144.92203481422263,(23.155240095772246-1.2788310048899063j),22.46064632981899,(18.002210817007022+0.8191344854117905j),18.154198940675254,(17.40925830004467+0.8026785264306278j),18.38803526838197,26.3923055934211,64.55893637071449,0.22518265791491207,1.9200082063224937,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,18.73566199664238,35.97262478443785,22.36526659806879,54.708286781080226
136,22.365599289607456,42.41904480271526,-1.215485028514182,1.3605170630844492,0.00022259952946513404,1.3,1126259642.4113603,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.3606911275389,-2.7646912825407233,100.0,IMRPhenomPv2,20.0,259.3641143597962,158.51156445579429,144.45465212647724,(23.049462922930026-2.148168851176085j),22.4377956405682,(18.14222484861662-0.6905375321819911j),18.19047761797496,(17.362623482714127+1.708209690606912j),18.39478297505217,26.545471227913385,64.78464409232272,0.22604623090079104,1.8966200839709209,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,18.95297055299096,35.946584601712104,22.495061633858928,54.89955515470307
137,42.30043735331154,22.579460074192824,-1.2042802362754434,1.3996999447369514,-0.0001397511552742494,1.3,1126259642.4114294,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.3609825931783,-2.7350030043147155,100.0,IMRPhenomPv2,20.0,259.85532174525076,159.11624157689644,143.3590596180803,(23.077215608379188-0.7662014754582545j),22.69197696874328,(18.167692996633505-0.8595583540445961j),18.381087265450578,(17.249180750074682-0.797618149041106j),18.2373245436368,26.644833781688348,64.87989742750436,0.2269018836344296,0.53378786336414,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.84607473086958,19.134199640582164,22.579263068901266,54.98027437145174
138,42.350455039253426,22.47720473391454,-1.2042083335327753,1.401926996629762,-7.757669362234412e-05,1.3,1126259642.411601,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.375116011728,-2.7348157096830077,100.0,IMRPhenomPv2,20.0,259.77318680170015,158.54530785954293,144.02626202085244,(22.998142540907345+0.8551616678248457j),22.657698920269937,(18.115445879786+0.3225013574929995j),18.350047812920337,(17.4004487519738+0.30011270117781186j),18.188070210979042,26.595500064376836,64.82765977316797,0.22650599129274038,0.5307429332950747,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.88846052686414,19.047546811472372,22.537456878985793,54.93600733833651
139,42.36566435678699,22.500702218432057,-1.2261883350832776,1.368301438806923,0.0001266068289152055,1.3,1126259642.4111505,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.392935812216,-2.7940191769092833,100.0,IMRPhenomPv2,20.0,260.9639537335161,157.44643763189217,143.95227943621327,(23.039513637113796-1.8071165771448403j),22.65394276343974,(18.17549048060505+0.14317516508723954j),18.317289969132304,(17.351885360265356+0.3821777975216029j),18.511046518318338,26.614734709242388,64.86636657521905,0.22655359038861844,0.5311070311311532,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.90134914851975,19.067458959873278,22.553756628123455,54.96880810839303
140,42.361035626760554,22.552839630296532,-1.2104765356952805,1.3724319569515888,0.00022869662725883203,1.3,1126259642.4114122,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,900,574.4010843745415,-2.7512961728686802,100.0,IMRPhenomPv2,20.0,259.1242074183604,159.0779162171004,144.16860054119832,(23.071328470662888-0.9808207652520555j),22.561099758635127,(18.18350254058859-0.2847778907356616j),18.29305079609454,(17.33285415100866+1.794733535975668j),18.385270575781608,26.646070531767503,64.91387525705709,0.22672151112563035,0.5323958514378087,0.4,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.18005772377871132,762.6745565728387,35.8974266878357,19.1116410458966,22.58031111092009,55.009067733732294
